col1,rain,col3,date,year,month,day,doy
"Jan 3, 2019",2.957,2019,2019-01-03,2019,1,3,3
"Jan 4, 2019",0,2019,2019-01-04,2019,1,4,4
"Jan 5, 2019",5.914,2019,2019-01-05,2019,1,5,5
"Jan 6, 2019",0,2019,2019-01-06,2019,1,6,6
"Jan 7, 2019",8.316,2019,2019-01-07,2019,1,7,7
"Jan 8, 2019",8.316,2019,2019-01-08,2019,1,8,8
"Jan 9, 2019",0,2019,2019-01-09,2019,1,9,9
"Jan 10, 2019",0,2019,2019-01-10,2019,1,10,10
"Jan 11, 2019",0,2019,2019-01-11,2019,1,11,11
"Jan 12, 2019",0,2019,2019-01-12,2019,1,12,12
"Jan 13, 2019",1.829,2019,2019-01-13,2019,1,13,13
"Jan 14, 2019",0,2019,2019-01-14,2019,1,14,14
"Jan 15, 2019",0,2019,2019-01-15,2019,1,15,15
"Jan 16, 2019",0,2019,2019-01-16,2019,1,16,16
"Jan 17, 2019",0,2019,2019-01-17,2019,1,17,17
"Jan 18, 2019",0,2019,2019-01-18,2019,1,18,18
"Jan 19, 2019",11.875,2019,2019-01-19,2019,1,19,19
"Jan 20, 2019",15.833,2019,2019-01-20,2019,1,20,20
"Jan 21, 2019",0,2019,2019-01-21,2019,1,21,21
"Jan 22, 2019",0,2019,2019-01-22,2019,1,22,22
"Jan 23, 2019",6.299,2019,2019-01-23,2019,1,23,23
"Jan 24, 2019",18.898,2019,2019-01-24,2019,1,24,24
"Jan 25, 2019",0,2019,2019-01-25,2019,1,25,25
"Jan 26, 2019",0,2019,2019-01-26,2019,1,26,26
"Jan 27, 2019",0,2019,2019-01-27,2019,1,27,27
"Jan 28, 2019",0,2019,2019-01-28,2019,1,28,28
"Jan 29, 2019",4.39,2019,2019-01-29,2019,1,29,29
"Jan 30, 2019",0,2019,2019-01-30,2019,1,30,30
"Jan 31, 2019",0,2019,2019-01-31,2019,1,31,31
"Feb 1, 2019",0,2019,2019-02-01,2019,2,1,32
"Feb 2, 2019",0,2019,2019-02-02,2019,2,2,33
"Feb 3, 2019",0,2019,2019-02-03,2019,2,3,34
"Feb 4, 2019",0,2019,2019-02-04,2019,2,4,35
"Feb 5, 2019",0,2019,2019-02-05,2019,2,5,36
"Feb 6, 2019",5.171,2019,2019-02-06,2019,2,6,37
"Feb 7, 2019",5.171,2019,2019-02-07,2019,2,7,38
"Feb 8, 2019",7.756,2019,2019-02-08,2019,2,8,39
"Feb 9, 2019",0,2019,2019-02-09,2019,2,9,40
"Feb 10, 2019",0,2019,2019-02-10,2019,2,10,41
"Feb 11, 2019",0,2019,2019-02-11,2019,2,11,42
"Feb 12, 2019",13.408,2019,2019-02-12,2019,2,12,43
"Feb 13, 2019",2.682,2019,2019-02-13,2019,2,13,44
"Feb 14, 2019",0,2019,2019-02-14,2019,2,14,45
"Feb 15, 2019",2.682,2019,2019-02-15,2019,2,15,46
"Feb 16, 2019",0,2019,2019-02-16,2019,2,16,47
"Feb 17, 2019",0,2019,2019-02-17,2019,2,17,48
"Feb 18, 2019",0,2019,2019-02-18,2019,2,18,49
"Feb 19, 2019",0,2019,2019-02-19,2019,2,19,50
"Feb 20, 2019",7.527,2019,2019-02-20,2019,2,20,51
"Feb 21, 2019",1.828,2019,2019-02-21,2019,2,21,52
"Feb 22, 2019",0,2019,2019-02-22,2019,2,22,53
"Feb 23, 2019",3.657,2019,2019-02-23,2019,2,23,54
"Feb 24, 2019",7.314,2019,2019-02-24,2019,2,24,55
"Feb 25, 2019",0,2019,2019-02-25,2019,2,25,56
"Feb 26, 2019",0,2019,2019-02-26,2019,2,26,57
"Feb 27, 2019",4.536,2019,2019-02-27,2019,2,27,58
"Feb 28, 2019",0,2019,2019-02-28,2019,2,28,59
"Mar 1, 2019",0,2019,2019-03-01,2019,3,1,60
"Mar 2, 2019",2.508,2019,2019-03-02,2019,3,2,61
"Mar 3, 2019",0,2019,2019-03-03,2019,3,3,62
"Mar 4, 2019",5.016,2019,2019-03-04,2019,3,4,63
"Mar 5, 2019",0,2019,2019-03-05,2019,3,5,64
"Mar 6, 2019",0,2019,2019-03-06,2019,3,6,65
"Mar 7, 2019",0,2019,2019-03-07,2019,3,7,66
"Mar 8, 2019",0,2019,2019-03-08,2019,3,8,67
"Mar 9, 2019",0,2019,2019-03-09,2019,3,9,68
"Mar 10, 2019",8.544,2019,2019-03-10,2019,3,10,69
"Mar 11, 2019",0,2019,2019-03-11,2019,3,11,70
"Mar 12, 2019",0,2019,2019-03-12,2019,3,12,71
"Mar 13, 2019",1.923,2019,2019-03-13,2019,3,13,72
"Mar 14, 2019",0,2019,2019-03-14,2019,3,14,73
"Mar 15, 2019",1.923,2019,2019-03-15,2019,3,15,74
"Mar 16, 2019",0,2019,2019-03-16,2019,3,16,75
"Mar 17, 2019",0,2019,2019-03-17,2019,3,17,76
"Mar 18, 2019",0,2019,2019-03-18,2019,3,18,77
"Mar 19, 2019",0,2019,2019-03-19,2019,3,19,78
"Mar 20, 2019",0,2019,2019-03-20,2019,3,20,79
"Mar 21, 2019",20.017,2019,2019-03-21,2019,3,21,80
"Mar 22, 2019",0,2019,2019-03-22,2019,3,22,81
"Mar 23, 2019",0,2019,2019-03-23,2019,3,23,82
"Mar 24, 2019",0,2019,2019-03-24,2019,3,24,83
"Mar 25, 2019",0,2019,2019-03-25,2019,3,25,84
"Mar 26, 2019",0,2019,2019-03-26,2019,3,26,85
"Mar 27, 2019",0,2019,2019-03-27,2019,3,27,86
"Mar 28, 2019",2.304,2019,2019-03-28,2019,3,28,87
"Mar 29, 2019",6.912,2019,2019-03-29,2019,3,29,88
"Mar 30, 2019",0,2019,2019-03-30,2019,3,30,89
"Mar 31, 2019",4.608,2019,2019-03-31,2019,3,31,90
"Apr 1, 2019",0,2019,2019-04-01,2019,4,1,91
"Apr 2, 2019",0,2019,2019-04-02,2019,4,2,92
"Apr 3, 2019",6.926,2019,2019-04-03,2019,4,3,93
"Apr 4, 2019",0,2019,2019-04-04,2019,4,4,94
"Apr 5, 2019",0,2019,2019-04-05,2019,4,5,95
"Apr 6, 2019",0,2019,2019-04-06,2019,4,6,96
"Apr 7, 2019",3.454,2019,2019-04-07,2019,4,7,97
"Apr 8, 2019",6.908,2019,2019-04-08,2019,4,8,98
"Apr 9, 2019",0,2019,2019-04-09,2019,4,9,99
"Apr 10, 2019",0,2019,2019-04-10,2019,4,10,100
"Apr 11, 2019",0,2019,2019-04-11,2019,4,11,101
"Apr 12, 2019",12.963,2019,2019-04-12,2019,4,12,102
"Apr 13, 2019",4.321,2019,2019-04-13,2019,4,13,103
"Apr 14, 2019",4.321,2019,2019-04-14,2019,4,14,104
"Apr 15, 2019",8.642,2019,2019-04-15,2019,4,15,105
"Apr 16, 2019",0,2019,2019-04-16,2019,4,16,106
"Apr 17, 2019",0,2019,2019-04-17,2019,4,17,107
"Apr 18, 2019",0,2019,2019-04-18,2019,4,18,108
"Apr 19, 2019",0,2019,2019-04-19,2019,4,19,109
"Apr 20, 2019",28.336,2019,2019-04-20,2019,4,20,110
"Apr 21, 2019",0.633,2019,2019-04-21,2019,4,21,111
"Apr 22, 2019",0.108,2019,2019-04-22,2019,4,22,112
"Apr 23, 2019",2.53,2019,2019-04-23,2019,4,23,113
"Apr 24, 2019",1.34,2019,2019-04-24,2019,4,24,114
"Apr 25, 2019",0.105,2019,2019-04-25,2019,4,25,115
"Apr 26, 2019",16.224,2019,2019-04-26,2019,4,26,116
"Apr 27, 2019",8.112,2019,2019-04-27,2019,4,27,117
"Apr 28, 2019",0,2019,2019-04-28,2019,4,28,118
"Apr 29, 2019",0,2019,2019-04-29,2019,4,29,119
"Apr 30, 2019",0,2019,2019-04-30,2019,4,30,120
"May 1, 2019",0,2019,2019-05-01,2019,5,1,121
"May 2, 2019",0,2019,2019-05-02,2019,5,2,122
"May 3, 2019",7.558,2019,2019-05-03,2019,5,3,123
"May 4, 2019",0,2019,2019-05-04,2019,5,4,124
"May 5, 2019",7.558,2019,2019-05-05,2019,5,5,125
"May 6, 2019",8.947,2019,2019-05-06,2019,5,6,126
"May 7, 2019",0,2019,2019-05-07,2019,5,7,127
"May 8, 2019",0,2019,2019-05-08,2019,5,8,128
"May 9, 2019",0,2019,2019-05-09,2019,5,9,129
"May 10, 2019",8.947,2019,2019-05-10,2019,5,10,130
"May 11, 2019",0,2019,2019-05-11,2019,5,11,131
"May 12, 2019",22.764,2019,2019-05-12,2019,5,12,132
"May 13, 2019",22.764,2019,2019-05-13,2019,5,13,133
"May 14, 2019",0,2019,2019-05-14,2019,5,14,134
"May 15, 2019",0,2019,2019-05-15,2019,5,15,135
"May 16, 2019",0,2019,2019-05-16,2019,5,16,136
"May 17, 2019",0,2019,2019-05-17,2019,5,17,137
"May 18, 2019",0,2019,2019-05-18,2019,5,18,138
"May 19, 2019",0,2019,2019-05-19,2019,5,19,139
"May 20, 2019",0,2019,2019-05-20,2019,5,20,140
"May 21, 2019",0,2019,2019-05-21,2019,5,21,141
"May 22, 2019",4.362,2019,2019-05-22,2019,5,22,142
"May 23, 2019",4.362,2019,2019-05-23,2019,5,23,143
"May 24, 2019",0,2019,2019-05-24,2019,5,24,144
"May 25, 2019",0,2019,2019-05-25,2019,5,25,145
"May 26, 2019",0,2019,2019-05-26,2019,5,26,146
"May 27, 2019",0,2019,2019-05-27,2019,5,27,147
"May 28, 2019",0,2019,2019-05-28,2019,5,28,148
"May 29, 2019",0,2019,2019-05-29,2019,5,29,149
"May 30, 2019",34.49,2019,2019-05-30,2019,5,30,150
"May 31, 2019",0,2019,2019-05-31,2019,5,31,151
"Jun 1, 2019",0,2019,2019-06-01,2019,6,1,152
"Jun 2, 2019",9.503,2019,2019-06-02,2019,6,2,153
"Jun 3, 2019",0,2019,2019-06-03,2019,6,3,154
"Jun 4, 2019",0,2019,2019-06-04,2019,6,4,155
"Jun 5, 2019",0,2019,2019-06-05,2019,6,5,156
"Jun 6, 2019",0,2019,2019-06-06,2019,6,6,157
"Jun 7, 2019",0,2019,2019-06-07,2019,6,7,158
"Jun 8, 2019",0,2019,2019-06-08,2019,6,8,159
"Jun 9, 2019",0,2019,2019-06-09,2019,6,9,160
"Jun 10, 2019",13.239,2019,2019-06-10,2019,6,10,161
"Jun 11, 2019",12.357,2019,2019-06-11,2019,6,11,162
"Jun 12, 2019",0,2019,2019-06-12,2019,6,12,163
"Jun 13, 2019",13.07,2019,2019-06-13,2019,6,13,164
"Jun 14, 2019",3.364,2019,2019-06-14,2019,6,14,165
"Jun 15, 2019",0.378,2019,2019-06-15,2019,6,15,166
"Jun 16, 2019",13.544,2019,2019-06-16,2019,6,16,167
"Jun 17, 2019",0,2019,2019-06-17,2019,6,17,168
"Jun 18, 2019",13.544,2019,2019-06-18,2019,6,18,169
"Jun 19, 2019",0,2019,2019-06-19,2019,6,19,170
"Jun 20, 2019",20.316,2019,2019-06-20,2019,6,20,171
"Jun 21, 2019",0,2019,2019-06-21,2019,6,21,172
"Jun 22, 2019",0,2019,2019-06-22,2019,6,22,173
"Jun 23, 2019",0,2019,2019-06-23,2019,6,23,174
"Jun 24, 2019",0,2019,2019-06-24,2019,6,24,175
"Jun 25, 2019",28.428,2019,2019-06-25,2019,6,25,176
"Jun 26, 2019",0,2019,2019-06-26,2019,6,26,177
"Jun 27, 2019",0,2019,2019-06-27,2019,6,27,178
"Jun 28, 2019",0,2019,2019-06-28,2019,6,28,179
"Jun 29, 2019",9.115,2019,2019-06-29,2019,6,29,180
"Jun 30, 2019",0,2019,2019-06-30,2019,6,30,181
"Jul 1, 2019",0,2019,2019-07-01,2019,7,1,182
"Jul 2, 2019",0,2019,2019-07-02,2019,7,2,183
"Jul 3, 2019",0,2019,2019-07-03,2019,7,3,184
"Jul 4, 2019",0,2019,2019-07-04,2019,7,4,185
"Jul 5, 2019",0,2019,2019-07-05,2019,7,5,186
"Jul 6, 2019",21.444,2019,2019-07-06,2019,7,6,187
"Jul 7, 2019",0,2019,2019-07-07,2019,7,7,188
"Jul 8, 2019",0,2019,2019-07-08,2019,7,8,189
"Jul 9, 2019",0,2019,2019-07-09,2019,7,9,190
"Jul 10, 2019",0,2019,2019-07-10,2019,7,10,191
"Jul 11, 2019",6.31,2019,2019-07-11,2019,7,11,192
"Jul 12, 2019",0,2019,2019-07-12,2019,7,12,193
"Jul 13, 2019",0,2019,2019-07-13,2019,7,13,194
"Jul 14, 2019",0,2019,2019-07-14,2019,7,14,195
"Jul 15, 2019",0,2019,2019-07-15,2019,7,15,196
"Jul 16, 2019",0,2019,2019-07-16,2019,7,16,197
"Jul 17, 2019",0,2019,2019-07-17,2019,7,17,198
"Jul 18, 2019",0,2019,2019-07-18,2019,7,18,199
"Jul 19, 2019",19.982,2019,2019-07-19,2019,7,19,200
"Jul 20, 2019",19.982,2019,2019-07-20,2019,7,20,201
"Jul 21, 2019",0,2019,2019-07-21,2019,7,21,202
"Jul 22, 2019",0,2019,2019-07-22,2019,7,22,203
"Jul 23, 2019",0,2019,2019-07-23,2019,7,23,204
"Jul 24, 2019",0,2019,2019-07-24,2019,7,24,205
"Jul 25, 2019",0,2019,2019-07-25,2019,7,25,206
"Jul 26, 2019",0,2019,2019-07-26,2019,7,26,207
"Jul 27, 2019",0,2019,2019-07-27,2019,7,27,208
"Jul 28, 2019",11.065,2019,2019-07-28,2019,7,28,209
"Jul 29, 2019",11.065,2019,2019-07-29,2019,7,29,210
"Jul 30, 2019",0,2019,2019-07-30,2019,7,30,211
"Jul 31, 2019",0,2019,2019-07-31,2019,7,31,212
"Aug 1, 2019",0,2019,2019-08-01,2019,8,1,213
"Aug 2, 2019",0,2019,2019-08-02,2019,8,2,214
"Aug 3, 2019",0,2019,2019-08-03,2019,8,3,215
"Aug 4, 2019",0,2019,2019-08-04,2019,8,4,216
"Aug 5, 2019",0,2019,2019-08-05,2019,8,5,217
"Aug 6, 2019",0,2019,2019-08-06,2019,8,6,218
"Aug 7, 2019",0,2019,2019-08-07,2019,8,7,219
"Aug 8, 2019",27.027,2019,2019-08-08,2019,8,8,220
"Aug 9, 2019",0,2019,2019-08-09,2019,8,9,221
"Aug 10, 2019",0,2019,2019-08-10,2019,8,10,222
"Aug 11, 2019",0,2019,2019-08-11,2019,8,11,223
"Aug 12, 2019",0,2019,2019-08-12,2019,8,12,224
"Aug 13, 2019",0,2019,2019-08-13,2019,8,13,225
"Aug 14, 2019",0,2019,2019-08-14,2019,8,14,226
"Aug 15, 2019",8.415,2019,2019-08-15,2019,8,15,227
"Aug 16, 2019",24.569,2019,2019-08-16,2019,8,16,228
"Aug 17, 2019",0,2019,2019-08-17,2019,8,17,229
"Aug 18, 2019",24.569,2019,2019-08-18,2019,8,18,230
"Aug 19, 2019",0,2019,2019-08-19,2019,8,19,231
"Aug 20, 2019",0,2019,2019-08-20,2019,8,20,232
"Aug 21, 2019",0,2019,2019-08-21,2019,8,21,233
"Aug 22, 2019",0,2019,2019-08-22,2019,8,22,234
"Aug 23, 2019",0,2019,2019-08-23,2019,8,23,235
"Aug 24, 2019",0,2019,2019-08-24,2019,8,24,236
"Aug 25, 2019",0,2019,2019-08-25,2019,8,25,237
"Aug 26, 2019",0,2019,2019-08-26,2019,8,26,238
"Aug 27, 2019",0,2019,2019-08-27,2019,8,27,239
"Aug 28, 2019",0,2019,2019-08-28,2019,8,28,240
"Aug 29, 2019",0,2019,2019-08-29,2019,8,29,241
"Aug 30, 2019",0,2019,2019-08-30,2019,8,30,242
"Aug 31, 2019",0,2019,2019-08-31,2019,8,31,243
"Sep 1, 2019",0,2019,2019-09-01,2019,9,1,244
"Sep 2, 2019",52.953,2019,2019-09-02,2019,9,2,245
"Sep 3, 2019",0,2019,2019-09-03,2019,9,3,246
"Sep 4, 2019",0,2019,2019-09-04,2019,9,4,247
"Sep 5, 2019",0,2019,2019-09-05,2019,9,5,248
"Sep 6, 2019",0,2019,2019-09-06,2019,9,6,249
"Sep 7, 2019",0,2019,2019-09-07,2019,9,7,250
"Sep 8, 2019",0,2019,2019-09-08,2019,9,8,251
"Sep 9, 2019",0,2019,2019-09-09,2019,9,9,252
"Sep 10, 2019",0,2019,2019-09-10,2019,9,10,253
"Sep 11, 2019",0,2019,2019-09-11,2019,9,11,254
"Sep 12, 2019",0,2019,2019-09-12,2019,9,12,255
"Sep 13, 2019",0,2019,2019-09-13,2019,9,13,256
"Sep 14, 2019",0,2019,2019-09-14,2019,9,14,257
"Sep 15, 2019",0,2019,2019-09-15,2019,9,15,258
"Sep 16, 2019",0,2019,2019-09-16,2019,9,16,259
"Sep 17, 2019",0,2019,2019-09-17,2019,9,17,260
"Sep 18, 2019",0,2019,2019-09-18,2019,9,18,261
"Sep 19, 2019",0,2019,2019-09-19,2019,9,19,262
"Sep 20, 2019",0,2019,2019-09-20,2019,9,20,263
"Sep 21, 2019",0,2019,2019-09-21,2019,9,21,264
"Sep 22, 2019",0,2019,2019-09-22,2019,9,22,265
"Sep 23, 2019",0,2019,2019-09-23,2019,9,23,266
"Sep 24, 2019",0,2019,2019-09-24,2019,9,24,267
"Sep 25, 2019",0,2019,2019-09-25,2019,9,25,268
"Sep 26, 2019",0,2019,2019-09-26,2019,9,26,269
"Sep 27, 2019",0,2019,2019-09-27,2019,9,27,270
"Sep 28, 2019",0,2019,2019-09-28,2019,9,28,271
"Sep 29, 2019",0,2019,2019-09-29,2019,9,29,272
"Sep 30, 2019",0,2019,2019-09-30,2019,9,30,273
"Oct 1, 2019",0,2019,2019-10-01,2019,10,1,274
"Oct 2, 2019",0,2019,2019-10-02,2019,10,2,275
"Oct 3, 2019",0,2019,2019-10-03,2019,10,3,276
"Oct 4, 2019",0,2019,2019-10-04,2019,10,4,277
"Oct 5, 2019",0,2019,2019-10-05,2019,10,5,278
"Oct 6, 2019",0,2019,2019-10-06,2019,10,6,279
"Oct 7, 2019",0,2019,2019-10-07,2019,10,7,280
"Oct 8, 2019",0,2019,2019-10-08,2019,10,8,281
"Oct 9, 2019",41.86,2019,2019-10-09,2019,10,9,282
"Oct 10, 2019",0,2019,2019-10-10,2019,10,10,283
"Oct 11, 2019",0,2019,2019-10-11,2019,10,11,284
"Oct 12, 2019",0,2019,2019-10-12,2019,10,12,285
"Oct 13, 2019",0,2019,2019-10-13,2019,10,13,286
"Oct 14, 2019",0,2019,2019-10-14,2019,10,14,287
"Oct 15, 2019",0,2019,2019-10-15,2019,10,15,288
"Oct 16, 2019",50.151,2019,2019-10-16,2019,10,16,289
"Oct 17, 2019",0,2019,2019-10-17,2019,10,17,290
"Oct 18, 2019",0,2019,2019-10-18,2019,10,18,291
"Oct 19, 2019",0,2019,2019-10-19,2019,10,19,292
"Oct 20, 2019",0,2019,2019-10-20,2019,10,20,293
"Oct 21, 2019",0,2019,2019-10-21,2019,10,21,294
"Oct 22, 2019",0,2019,2019-10-22,2019,10,22,295
"Oct 23, 2019",0,2019,2019-10-23,2019,10,23,296
"Oct 24, 2019",0,2019,2019-10-24,2019,10,24,297
"Oct 25, 2019",24.178,2019,2019-10-25,2019,10,25,298
"Oct 26, 2019",0,2019,2019-10-26,2019,10,26,299
"Oct 27, 2019",6.45,2019,2019-10-27,2019,10,27,300
"Oct 28, 2019",0,2019,2019-10-28,2019,10,28,301
"Oct 29, 2019",0,2019,2019-10-29,2019,10,29,302
"Oct 30, 2019",6.45,2019,2019-10-30,2019,10,30,303
"Oct 31, 2019",25.799,2019,2019-10-31,2019,10,31,304
"Nov 1, 2019",16.572,2019,2019-11-01,2019,11,1,305
"Nov 2, 2019",0,2019,2019-11-02,2019,11,2,306
"Nov 3, 2019",0,2019,2019-11-03,2019,11,3,307
"Nov 4, 2019",8.286,2019,2019-11-04,2019,11,4,308
"Nov 5, 2019",0,2019,2019-11-05,2019,11,5,309
"Nov 6, 2019",0,2019,2019-11-06,2019,11,6,310
"Nov 7, 2019",13.082,2019,2019-11-07,2019,11,7,311
"Nov 8, 2019",0,2019,2019-11-08,2019,11,8,312
"Nov 9, 2019",0,2019,2019-11-09,2019,11,9,313
"Nov 10, 2019",0,2019,2019-11-10,2019,11,10,314
"Nov 11, 2019",3.492,2019,2019-11-11,2019,11,11,315
"Nov 12, 2019",7.096,2019,2019-11-12,2019,11,12,316
"Nov 13, 2019",0.629,2019,2019-11-13,2019,11,13,317
"Nov 14, 2019",0.017,2019,2019-11-14,2019,11,14,318
"Nov 15, 2019",0.194,2019,2019-11-15,2019,11,15,319
"Nov 16, 2019",0,2019,2019-11-16,2019,11,16,320
"Nov 17, 2019",0,2019,2019-11-17,2019,11,17,321
"Nov 18, 2019",0,2019,2019-11-18,2019,11,18,322
"Nov 19, 2019",3.66,2019,2019-11-19,2019,11,19,323
"Nov 20, 2019",0,2019,2019-11-20,2019,11,20,324
"Nov 21, 2019",2.297,2019,2019-11-21,2019,11,21,325
"Nov 22, 2019",4.595,2019,2019-11-22,2019,11,22,326
"Nov 23, 2019",0,2019,2019-11-23,2019,11,23,327
"Nov 24, 2019",9.19,2019,2019-11-24,2019,11,24,328
"Nov 25, 2019",0,2019,2019-11-25,2019,11,25,329
"Nov 26, 2019",0,2019,2019-11-26,2019,11,26,330
"Nov 27, 2019",8.905,2019,2019-11-27,2019,11,27,331
"Nov 28, 2019",0,2019,2019-11-28,2019,11,28,332
"Nov 29, 2019",0,2019,2019-11-29,2019,11,29,333
"Nov 30, 2019",0,2019,2019-11-30,2019,11,30,334
"Dec 1, 2019",14.739,2019,2019-12-01,2019,12,1,335
"Dec 2, 2019",14.739,2019,2019-12-02,2019,12,2,336
"Dec 3, 2019",0,2019,2019-12-03,2019,12,3,337
"Dec 4, 2019",0,2019,2019-12-04,2019,12,4,338
"Dec 5, 2019",0,2019,2019-12-05,2019,12,5,339
"Dec 6, 2019",0,2019,2019-12-06,2019,12,6,340
"Dec 7, 2019",0,2019,2019-12-07,2019,12,7,341
"Dec 8, 2019",0.992,2019,2019-12-08,2019,12,8,342
"Dec 9, 2019",5.953,2019,2019-12-09,2019,12,9,343
"Dec 10, 2019",5.953,2019,2019-12-10,2019,12,10,344
"Dec 11, 2019",0,2019,2019-12-11,2019,12,11,345
"Dec 12, 2019",0,2019,2019-12-12,2019,12,12,346
"Dec 13, 2019",0,2019,2019-12-13,2019,12,13,347
"Dec 14, 2019",19.842,2019,2019-12-14,2019,12,14,348
"Dec 15, 2019",0,2019,2019-12-15,2019,12,15,349
"Dec 16, 2019",0,2019,2019-12-16,2019,12,16,350
"Dec 17, 2019",10.16,2019,2019-12-17,2019,12,17,351
"Dec 18, 2019",0,2019,2019-12-18,2019,12,18,352
"Dec 19, 2019",0,2019,2019-12-19,2019,12,19,353
"Dec 20, 2019",0,2019,2019-12-20,2019,12,20,354
"Dec 21, 2019",0,2019,2019-12-21,2019,12,21,355
"Dec 22, 2019",0,2019,2019-12-22,2019,12,22,356
"Dec 23, 2019",0,2019,2019-12-23,2019,12,23,357
"Dec 24, 2019",0,2019,2019-12-24,2019,12,24,358
"Dec 25, 2019",0,2019,2019-12-25,2019,12,25,359
"Dec 26, 2019",0,2019,2019-12-26,2019,12,26,360
"Dec 27, 2019",0,2019,2019-12-27,2019,12,27,361
"Dec 28, 2019",0,2019,2019-12-28,2019,12,28,362
"Dec 29, 2019",8.488,2019,2019-12-29,2019,12,29,363
"Dec 30, 2019",8.488,2019,2019-12-30,2019,12,30,364
"Dec 31, 2019",0,2019,2019-12-31,2019,12,31,365
"Jan 1, 2020",0,2020,2020-01-01,2020,1,1,1
"Jan 2, 2020",0,2020,2020-01-02,2020,1,2,2
"Jan 3, 2020",0,2020,2020-01-03,2020,1,3,3
"Jan 4, 2020",0,2020,2020-01-04,2020,1,4,4
"Jan 5, 2020",0,2020,2020-01-05,2020,1,5,5
"Jan 6, 2020",0,2020,2020-01-06,2020,1,6,6
"Jan 7, 2020",5.137,2020,2020-01-07,2020,1,7,7
"Jan 8, 2020",0,2020,2020-01-08,2020,1,8,8
"Jan 9, 2020",0,2020,2020-01-09,2020,1,9,9
"Jan 10, 2020",10.273,2020,2020-01-10,2020,1,10,10
"Jan 11, 2020",5.502,2020,2020-01-11,2020,1,11,11
"Jan 12, 2020",8.253,2020,2020-01-12,2020,1,12,12
"Jan 13, 2020",0,2020,2020-01-13,2020,1,13,13
"Jan 14, 2020",0,2020,2020-01-14,2020,1,14,14
"Jan 15, 2020",0,2020,2020-01-15,2020,1,15,15
"Jan 16, 2020",0,2020,2020-01-16,2020,1,16,16
"Jan 17, 2020",0,2020,2020-01-17,2020,1,17,17
"Jan 18, 2020",28.688,2020,2020-01-18,2020,1,18,18
"Jan 19, 2020",0,2020,2020-01-19,2020,1,19,19
"Jan 20, 2020",0,2020,2020-01-20,2020,1,20,20
"Jan 21, 2020",0,2020,2020-01-21,2020,1,21,21
"Jan 22, 2020",0,2020,2020-01-22,2020,1,22,22
"Jan 23, 2020",0,2020,2020-01-23,2020,1,23,23
"Jan 24, 2020",0,2020,2020-01-24,2020,1,24,24
"Jan 25, 2020",17.522,2020,2020-01-25,2020,1,25,25
"Jan 26, 2020",0,2020,2020-01-26,2020,1,26,26
"Jan 27, 2020",0,2020,2020-01-27,2020,1,27,27
"Jan 28, 2020",0,2020,2020-01-28,2020,1,28,28
"Jan 29, 2020",0,2020,2020-01-29,2020,1,29,29
"Jan 30, 2020",0,2020,2020-01-30,2020,1,30,30
"Jan 31, 2020",0,2020,2020-01-31,2020,1,31,31
"Feb 1, 2020",0,2020,2020-02-01,2020,2,1,32
"Feb 2, 2020",0,2020,2020-02-02,2020,2,2,33
"Feb 3, 2020",0,2020,2020-02-03,2020,2,3,34
"Feb 4, 2020",7.47,2020,2020-02-04,2020,2,4,35
"Feb 5, 2020",0,2020,2020-02-05,2020,2,5,36
"Feb 6, 2020",19.871,2020,2020-02-06,2020,2,6,37
"Feb 7, 2020",13.247,2020,2020-02-07,2020,2,7,38
"Feb 8, 2020",0,2020,2020-02-08,2020,2,8,39
"Feb 9, 2020",0,2020,2020-02-09,2020,2,9,40
"Feb 10, 2020",16.559,2020,2020-02-10,2020,2,10,41
"Feb 11, 2020",0,2020,2020-02-11,2020,2,11,42
"Feb 12, 2020",0,2020,2020-02-12,2020,2,12,43
"Feb 13, 2020",13.176,2020,2020-02-13,2020,2,13,44
"Feb 14, 2020",0,2020,2020-02-14,2020,2,14,45
"Feb 15, 2020",0,2020,2020-02-15,2020,2,15,46
"Feb 16, 2020",0,2020,2020-02-16,2020,2,16,47
"Feb 17, 2020",0,2020,2020-02-17,2020,2,17,48
"Feb 18, 2020",4.376,2020,2020-02-18,2020,2,18,49
"Feb 19, 2020",0,2020,2020-02-19,2020,2,19,50
"Feb 20, 2020",0,2020,2020-02-20,2020,2,20,51
"Feb 21, 2020",0,2020,2020-02-21,2020,2,21,52
"Feb 22, 2020",0,2020,2020-02-22,2020,2,22,53
"Feb 23, 2020",0,2020,2020-02-23,2020,2,23,54
"Feb 24, 2020",0,2020,2020-02-24,2020,2,24,55
"Feb 25, 2020",3.246,2020,2020-02-25,2020,2,25,56
"Feb 26, 2020",0,2020,2020-02-26,2020,2,26,57
"Feb 27, 2020",0,2020,2020-02-27,2020,2,27,58
"Feb 28, 2020",0,2020,2020-02-28,2020,2,28,59
"Feb 29, 2020",0,2020,2020-02-29,2020,2,29,60
"Mar 1, 2020",0,2020,2020-03-01,2020,3,1,61
"Mar 2, 2020",3.969,2020,2020-03-02,2020,3,2,62
"Mar 3, 2020",3.969,2020,2020-03-03,2020,3,3,63
"Mar 4, 2020",0,2020,2020-03-04,2020,3,4,64
"Mar 5, 2020",0,2020,2020-03-05,2020,3,5,65
"Mar 6, 2020",0,2020,2020-03-06,2020,3,6,66
"Mar 7, 2020",0,2020,2020-03-07,2020,3,7,67
"Mar 8, 2020",0,2020,2020-03-08,2020,3,8,68
